Year,State,Age Group (Years),State Rate,State Births,U.S. Births,U.S. Birth Rate,Unit
2007,Mississippi,18-19 years,114.5,5164,304333,71.7,"per 1,000"
2007,Missouri,18-19 years,78.8,6556,304333,71.7,"per 1,000"
2007,Montana,18-19 years,64.6,858,304333,71.7,"per 1,000"
2007,Nebraska,18-19 years,61.6,1593,304333,71.7,"per 1,000"
2007,Nevada,18-19 years,93.5,2885,304333,71.7,"per 1,000"
2007,New Hampshire,18-19 years,36.8,711,304333,71.7,"per 1,000"
2007,New Jersey,18-19 years,47.8,5022,304333,71.7,"per 1,000"
2007,New Mexico,18-19 years,108,3116,304333,71.7,"per 1,000"
2007,New York,18-19 years,45.5,12336,304333,71.7,"per 1,000"
2007,North Carolina,18-19 years,80.8,10299,304333,71.7,"per 1,000"
2007,North Dakota,18-19 years,47.2,507,304333,71.7,"per 1,000"
2007,Ohio,18-19 years,71.9,11562,304333,71.7,"per 1,000"
2007,Oklahoma,18-19 years,100.6,5243,304333,71.7,"per 1,000"
2007,Oregon,18-19 years,62,3108,304333,71.7,"per 1,000"
2007,Pennsylvania,18-19 years,51,9521,304333,71.7,"per 1,000"
2007,Rhode Island,18-19 years,42.5,806,304333,71.7,"per 1,000"
2007,South Carolina,18-19 years,87.3,5786,304333,71.7,"per 1,000"
2007,South Dakota,18-19 years,72.6,856,304333,71.7,"per 1,000"
2007,Tennessee,18-19 years,94.5,7897,304333,71.7,"per 1,000"
2007,Texas,18-19 years,103.1,35293,304333,71.7,"per 1,000"
2007,Total U.S.,18-19 years,71.7,304333,304333,71.7,"per 1,000"
2007,Utah,18-19 years,58.3,2640,304333,71.7,"per 1,000"
2007,Vermont,18-19 years,37.2,381,304333,71.7,"per 1,000"
2007,Virginia,18-19 years,60.4,6593,304333,71.7,"per 1,000"
2007,Washington,18-19 years,59.9,5213,304333,71.7,"per 1,000"
2007,West Virginia,18-19 years,83,1983,304333,71.7,"per 1,000"
2007,Wisconsin,18-19 years,54.6,4378,304333,71.7,"per 1,000"
2007,Wyoming,18-19 years,91.3,681,304333,71.7,"per 1,000"
2008,Alabama,18-19 years,85.6,5990,299094,68.2,"per 1,000"
2008,Alaska,18-19 years,84.9,834,299094,68.2,"per 1,000"
2008,Arizona,18-19 years,88.1,7887,299094,68.2,"per 1,000"
2008,Arkansas,18-19 years,102,4151,299094,68.2,"per 1,000"
2008,California,18-19 years,64.2,34712,299094,68.2,"per 1,000"
2008,Colorado,18-19 years,67.9,4463,299094,68.2,"per 1,000"
2008,Connecticut,18-19 years,40.1,1943,299094,68.2,"per 1,000"
2008,Delaware,18-19 years,61.8,866,299094,68.2,"per 1,000"
2008,District of Columbia,18-19 years,56.3,694,299094,68.2,"per 1,000"
2008,Florida,18-19 years,68.1,16798,299094,68.2,"per 1,000"
2008,Georgia,18-19 years,84.9,11760,299094,68.2,"per 1,000"
2008,Hawaii,18-19 years,73.9,1193,299094,68.2,"per 1,000"
2008,Idaho,18-19 years,68.7,1610,299094,68.2,"per 1,000"
2008,Illinois,18-19 years,65.8,11758,299094,68.2,"per 1,000"
2008,Indiana,18-19 years,71.2,6876,299094,68.2,"per 1,000"
2008,Iowa,18-19 years,56.4,2566,299094,68.2,"per 1,000"
2008,Kansas,18-19 years,76.5,3142,299094,68.2,"per 1,000"
2008,Kentucky,18-19 years,93.3,5497,299094,68.2,"per 1,000"
2008,Louisiana,18-19 years,91.2,6224,299094,68.2,"per 1,000"
2008,Maine,18-19 years,47.5,850,299094,68.2,"per 1,000"
2008,Maryland,18-19 years,56.8,4502,299094,68.2,"per 1,000"
2008,Massachusetts,18-19 years,31.8,3225,299094,68.2,"per 1,000"
2008,Michigan,18-19 years,55.9,8348,299094,68.2,"per 1,000"
2008,Minnesota,18-19 years,47.3,3511,299094,68.2,"per 1,000"
2008,Mississippi,18-19 years,105.1,4918,299094,68.2,"per 1,000"
2008,Missouri,18-19 years,75.9,6494,299094,68.2,"per 1,000"
2008,Montana,18-19 years,69.9,945,299094,68.2,"per 1,000"
2008,Nebraska,18-19 years,61.6,1617,299094,68.2,"per 1,000"
2008,New Hampshire,18-19 years,35.5,690,299094,68.2,"per 1,000"
2008,New Jersey,18-19 years,44.9,4872,299094,68.2,"per 1,000"
2008,New Mexico,18-19 years,99.6,2941,299094,68.2,"per 1,000"
2008,New York,18-19 years,43.6,12198,299094,68.2,"per 1,000"
2008,North Carolina,18-19 years,78.2,10404,299094,68.2,"per 1,000"
2008,North Dakota,18-19 years,45.4,490,299094,68.2,"per 1,000"
2008,Ohio,18-19 years,69.7,11484,299094,68.2,"per 1,000"
2008,Oklahoma,18-19 years,96.8,5194,299094,68.2,"per 1,000"
2008,Oregon,18-19 years,61.1,3124,299094,68.2,"per 1,000"
2008,Pennsylvania,18-19 years,49.4,9452,299094,68.2,"per 1,000"
2008,Rhode Island,18-19 years,39.2,760,299094,68.2,"per 1,000"
2008,South Carolina,18-19 years,83.4,5804,299094,68.2,"per 1,000"
2008,South Dakota,18-19 years,65.6,773,299094,68.2,"per 1,000"
2008,Tennessee,18-19 years,90.1,7826,299094,68.2,"per 1,000"
2008,Texas,18-19 years,99.8,35339,299094,68.2,"per 1,000"
2008,Total U.S.,18-19 years,68.2,299094,299094,68.2,"per 1,000"
2008,Utah,18-19 years,56.5,2627,299094,68.2,"per 1,000"
2008,Vermont,18-19 years,36.5,379,299094,68.2,"per 1,000"
2008,Virginia,18-19 years,57.4,6430,299094,68.2,"per 1,000"
2008,Washington,18-19 years,58.6,5254,299094,68.2,"per 1,000"
2008,West Virginia,18-19 years,80.4,1986,299094,68.2,"per 1,000"
2008,Wisconsin,18-19 years,52.5,4254,299094,68.2,"per 1,000"
2008,Wyoming,18-19 years,82.8,634,299094,68.2,"per 1,000"
2009,Alabama,18-19 years,79.8,5712,285555,64,"per 1,000"
2009,Alaska,18-19 years,82.2,819,285555,64,"per 1,000"
2009,Arizona,18-19 years,79.7,7347,285555,64,"per 1,000"
2009,Arkansas,18-19 years,97.5,4063,285555,64,"per 1,000"
2009,California,18-19 years,58.3,32412,285555,64,"per 1,000"
2009,Colorado,18-19 years,63.4,4229,285555,64,"per 1,000"
2009,Connecticut,18-19 years,37.9,1840,285555,64,"per 1,000"
2009,Delaware,18-19 years,53.7,763,285555,64,"per 1,000"
2009,District of Columbia,18-19 years,52.8,669,285555,64,"per 1,000"
2009,Florida,18-19 years,62.5,15706,285555,64,"per 1,000"
2009,Georgia,18-19 years,80.8,11491,285555,64,"per 1,000"
2009,Hawaii,18-19 years,67.6,1126,285555,64,"per 1,000"
2009,Idaho,18-19 years,63.4,1487,285555,64,"per 1,000"
2009,Illinois,18-19 years,61.8,11151,285555,64,"per 1,000"
2009,Indiana,18-19 years,69.3,6786,285555,64,"per 1,000"
2009,Iowa,18-19 years,54.2,2474,285555,64,"per 1,000"
2009,Kansas,18-19 years,75.5,3070,285555,64,"per 1,000"
2009,Kentucky,18-19 years,85.2,5128,285555,64,"per 1,000"
2009,Louisiana,18-19 years,85.9,5879,285555,64,"per 1,000"
2009,Maine,18-19 years,44.5,796,285555,64,"per 1,000"
2009,Maryland,18-19 years,53,4259,285555,64,"per 1,000"
2009,Massachusetts,18-19 years,30.9,3162,285555,64,"per 1,000"
2009,Michigan,18-19 years,55,8342,285555,64,"per 1,000"
2009,Minnesota,18-19 years,43.5,3179,285555,64,"per 1,000"
2009,Mississippi,18-19 years,100.7,4701,285555,64,"per 1,000"
2009,Missouri,18-19 years,70.4,6128,285555,64,"per 1,000"
2009,Montana,18-19 years,66.9,906,285555,64,"per 1,000"
2009,Nebraska,18-19 years,59.7,1577,285555,64,"per 1,000"
2009,Nevada,18-19 years,76.2,2599,285555,64,"per 1,000"
2009,New Hampshire,18-19 years,29.8,578,285555,64,"per 1,000"
2009,New Jersey,18-19 years,41,4479,285555,64,"per 1,000"
2009,New Mexico,18-19 years,98.3,2952,285555,64,"per 1,000"
2009,New York,18-19 years,41,11603,285555,64,"per 1,000"
2009,North Carolina,18-19 years,72.6,9900,285555,64,"per 1,000"
2009,North Dakota,18-19 years,46.9,502,285555,64,"per 1,000"
2009,Ohio,18-19 years,66.4,11051,285555,64,"per 1,000"
2009,Oklahoma,18-19 years,96,5248,285555,64,"per 1,000"
2009,Oregon,18-19 years,55.8,2898,285555,64,"per 1,000"
2009,Pennsylvania,18-19 years,46.4,8982,285555,64,"per 1,000"
2009,Rhode Island,18-19 years,34.5,685,285555,64,"per 1,000"
2009,South Carolina,18-19 years,76.8,5434,285555,64,"per 1,000"
2009,South Dakota,18-19 years,67.8,789,285555,64,"per 1,000"
2009,Tennessee,18-19 years,83.8,7421,285555,64,"per 1,000"
2009,Texas,18-19 years,95.5,34735,285555,64,"per 1,000"
2009,Total U.S.,18-19 years,64,285555,285555,64,"per 1,000"
2009,Utah,18-19 years,50.3,2359,285555,64,"per 1,000"
2009,Vermont,18-19 years,30.5,312,285555,64,"per 1,000"
2009,Virginia,18-19 years,52.9,6024,285555,64,"per 1,000"
2009,Washington,18-19 years,54.2,4977,285555,64,"per 1,000"
2009,West Virginia,18-19 years,80.2,2029,285555,64,"per 1,000"
2009,Wisconsin,18-19 years,51.8,4189,285555,64,"per 1,000"
2009,Wyoming,18-19 years,76.9,607,285555,64,"per 1,000"
2010,Alabama,18-19 years,71.8,5119,258505,58.2,"per 1,000"
2010,Alaska,18-19 years,73.4,705,258505,58.2,"per 1,000"
2010,Arizona,18-19 years,69.8,6455,258505,58.2,"per 1,000"
2010,Arkansas,18-19 years,91.4,3794,258505,58.2,"per 1,000"
2010,California,18-19 years,53.4,29835,258505,58.2,"per 1,000"
2010,Colorado,18-19 years,56.5,3757,258505,58.2,"per 1,000"
2010,Connecticut,18-19 years,34.5,1652,258505,58.2,"per 1,000"
2010,Delaware,18-19 years,48.9,689,258505,58.2,"per 1,000"
2010,District of Columbia,18-19 years,52,648,258505,58.2,"per 1,000"
2010,Florida,18-19 years,55.2,13734,258505,58.2,"per 1,000"
2010,Georgia,18-19 years,70.6,10048,258505,58.2,"per 1,000"
2010,Hawaii,18-19 years,62.6,1023,258505,58.2,"per 1,000"
2010,Idaho,18-19 years,58.9,1359,258505,58.2,"per 1,000"
2010,Illinois,18-19 years,56.9,10153,258505,58.2,"per 1,000"
2010,Indiana,18-19 years,63.5,6181,258505,58.2,"per 1,000"
2010,Iowa,18-19 years,49,2217,258505,58.2,"per 1,000"
2010,Kansas,18-19 years,67.9,2752,258505,58.2,"per 1,000"
2010,Kentucky,18-19 years,80.2,4837,258505,58.2,"per 1,000"
2010,Louisiana,18-19 years,81,5500,258505,58.2,"per 1,000"
2010,Maine,18-19 years,40.3,709,258505,58.2,"per 1,000"
2010,Maryland,18-19 years,47.6,3794,258505,58.2,"per 1,000"
2010,Massachusetts,18-19 years,27.4,2772,258505,58.2,"per 1,000"
2010,Michigan,18-19 years,52.7,7867,258505,58.2,"per 1,000"
2010,Minnesota,18-19 years,41.3,2964,258505,58.2,"per 1,000"
2010,Mississippi,18-19 years,88.7,4118,258505,58.2,"per 1,000"
2010,Missouri,18-19 years,65.1,5621,258505,58.2,"per 1,000"
2010,Montana,18-19 years,67,883,258505,58.2,"per 1,000"
2010,Nebraska,18-19 years,54,1414,258505,58.2,"per 1,000"
2010,Nevada,18-19 years,69.5,2398,258505,58.2,"per 1,000"
2010,New Hampshire,18-19 years,29.2,558,258505,58.2,"per 1,000"
2010,New Jersey,18-19 years,37.6,4061,258505,58.2,"per 1,000"
2010,New Mexico,18-19 years,86.4,2582,258505,58.2,"per 1,000"
2010,New York,18-19 years,38.6,10788,258505,58.2,"per 1,000"
2010,North Carolina,18-19 years,63.5,8605,258505,58.2,"per 1,000"
2010,North Dakota,18-19 years,46.9,494,258505,58.2,"per 1,000"
2010,Ohio,18-19 years,60.2,9941,258505,58.2,"per 1,000"
2010,Oklahoma,18-19 years,83.8,4578,258505,58.2,"per 1,000"
2010,Oregon,18-19 years,48.9,2533,258505,58.2,"per 1,000"
2010,Pennsylvania,18-19 years,43.8,8385,258505,58.2,"per 1,000"
2010,Rhode Island,18-19 years,31.6,607,258505,58.2,"per 1,000"
2010,South Carolina,18-19 years,68.6,4832,258505,58.2,"per 1,000"
2010,South Dakota,18-19 years,61.6,715,258505,58.2,"per 1,000"
2010,Tennessee,18-19 years,75.4,6718,258505,58.2,"per 1,000"
2010,Texas,18-19 years,86.5,31724,258505,58.2,"per 1,000"
2010,Total U.S.,18-19 years,58.2,258505,258505,58.2,"per 1,000"
2010,Utah,18-19 years,46.4,2170,258505,58.2,"per 1,000"
2010,Vermont,18-19 years,30.5,310,258505,58.2,"per 1,000"
2010,Virginia,18-19 years,47.8,5418,258505,58.2,"per 1,000"
2010,Washington,18-19 years,46.7,4277,258505,58.2,"per 1,000"
2010,West Virginia,18-19 years,75.6,1914,258505,58.2,"per 1,000"
2010,Wisconsin,18-19 years,47.2,3755,258505,58.2,"per 1,000"
2010,Wyoming,18-19 years,68.9,542,258505,58.2,"per 1,000"
2011,Alabama,18-19 years,68.8,4626,234234,54.1,"per 1,000"
2011,Alaska,18-19 years,73.9,679,234234,54.1,"per 1,000"
2011,Arizona,18-19 years,68.4,5940,234234,54.1,"per 1,000"
2011,Arkansas,18-19 years,91,3522,234234,54.1,"per 1,000"
2011,California,18-19 years,49.5,26470,234234,54.1,"per 1,000"
2011,Colorado,18-19 years,49.7,3351,234234,54.1,"per 1,000"
2011,Connecticut,18-19 years,29.4,1485,234234,54.1,"per 1,000"
2011,Delaware,18-19 years,48.8,652,234234,54.1,"per 1,000"
2011,District of Columbia,18-19 years,49.1,600,234234,54.1,"per 1,000"
2011,Florida,18-19 years,52.7,12406,234234,54.1,"per 1,000"
2011,Georgia,18-19 years,66,9152,234234,54.1,"per 1,000"
2011,Hawaii,18-19 years,58.9,902,234234,54.1,"per 1,000"
2011,Idaho,18-19 years,50.7,1200,234234,54.1,"per 1,000"
2011,Illinois,18-19 years,50.6,8935,234234,54.1,"per 1,000"
2011,Indiana,18-19 years,61.2,5785,234234,54.1,"per 1,000"
2011,Iowa,18-19 years,43,1965,234234,54.1,"per 1,000"
2011,Kansas,18-19 years,63.3,2597,234234,54.1,"per 1,000"
2011,Kentucky,18-19 years,78.1,4482,234234,54.1,"per 1,000"
2011,Louisiana,18-19 years,79.8,5089,234234,54.1,"per 1,000"
2011,Maine,18-19 years,36.9,641,234234,54.1,"per 1,000"
2011,Maryland,18-19 years,43.1,3400,234234,54.1,"per 1,000"
2011,Massachusetts,18-19 years,24.4,2490,234234,54.1,"per 1,000"
2011,Michigan,18-19 years,49.3,7076,234234,54.1,"per 1,000"
2011,Minnesota,18-19 years,34.3,2537,234234,54.1,"per 1,000"
2011,Mississippi,18-19 years,83.8,3737,234234,54.1,"per 1,000"
2011,Missouri,18-19 years,60.8,5073,234234,54.1,"per 1,000"
2011,Montana,18-19 years,52.5,699,234234,54.1,"per 1,000"
2011,Nebraska,18-19 years,46.9,1272,234234,54.1,"per 1,000"
2011,Nevada,18-19 years,66.3,2085,234234,54.1,"per 1,000"
2011,New Hampshire,18-19 years,24.5,487,234234,54.1,"per 1,000"
2011,New Jersey,18-19 years,34.9,3791,234234,54.1,"per 1,000"
2011,New Mexico,18-19 years,82.1,2342,234234,54.1,"per 1,000"
2011,New York,18-19 years,36.7,9895,234234,54.1,"per 1,000"
2011,North Carolina,18-19 years,60,8015,234234,54.1,"per 1,000"
2011,North Dakota,18-19 years,47.9,516,234234,54.1,"per 1,000"
2011,Ohio,18-19 years,56.4,8994,234234,54.1,"per 1,000"
2011,Oklahoma,18-19 years,82.7,4340,234234,54.1,"per 1,000"
2011,Oregon,18-19 years,45.7,2283,234234,54.1,"per 1,000"
2011,Pennsylvania,18-19 years,40.5,7662,234234,54.1,"per 1,000"
2011,Rhode Island,18-19 years,30.4,580,234234,54.1,"per 1,000"
2011,South Carolina,18-19 years,65.3,4341,234234,54.1,"per 1,000"
2011,South Dakota,18-19 years,59.9,719,234234,54.1,"per 1,000"
2011,Tennessee,18-19 years,73.8,6206,234234,54.1,"per 1,000"
2011,Texas,18-19 years,79,28691,234234,54.1,"per 1,000"
2011,Total U.S.,18-19 years,54.1,234234,234234,54.1,"per 1,000"
2011,Utah,18-19 years,39.2,1842,234234,54.1,"per 1,000"
2011,Vermont,18-19 years,26.1,280,234234,54.1,"per 1,000"
2011,Virginia,18-19 years,42.7,4815,234234,54.1,"per 1,000"
2011,Washington,18-19 years,46,4009,234234,54.1,"per 1,000"
2011,West Virginia,18-19 years,74.7,1792,234234,54.1,"per 1,000"
2011,Wisconsin,18-19 years,40.5,3314,234234,54.1,"per 1,000"
2011,Wyoming,18-19 years,63.7,472,234234,54.1,"per 1,000"
2012,Alabama,18-19 years,69.4,4470,218965,51.4,"per 1,000"
2012,Alaska,18-19 years,71.2,635,218965,51.4,"per 1,000"
2012,Arizona,18-19 years,66.1,5667,218965,51.4,"per 1,000"
2012,Arkansas,18-19 years,82.5,3127,218965,51.4,"per 1,000"
2012,California,18-19 years,46.2,24545,218965,51.4,"per 1,000"
2012,Colorado,18-19 years,44.2,2981,218965,51.4,"per 1,000"
2012,Connecticut,18-19 years,25.7,1361,218965,51.4,"per 1,000"
2012,Delaware,18-19 years,41.6,563,218965,51.4,"per 1,000"
2012,District of Columbia,18-19 years,45,552,218965,51.4,"per 1,000"
2012,Florida,18-19 years,51.4,11731,218965,51.4,"per 1,000"
2012,Georgia,18-19 years,59.3,8269,218965,51.4,"per 1,000"
2012,Hawaii,18-19 years,53.5,825,218965,51.4,"per 1,000"
2012,Idaho,18-19 years,53.6,1177,218965,51.4,"per 1,000"
2012,Illinois,18-19 years,49.3,8536,218965,51.4,"per 1,000"
2012,Indiana,18-19 years,58.5,5314,218965,51.4,"per 1,000"
2012,Iowa,18-19 years,41.7,1863,218965,51.4,"per 1,000"
2012,Kansas,18-19 years,62.4,2473,218965,51.4,"per 1,000"
2012,Kentucky,18-19 years,76.4,4210,218965,51.4,"per 1,000"
2012,Louisiana,18-19 years,77.8,4718,218965,51.4,"per 1,000"
2012,Maine,18-19 years,36.1,626,218965,51.4,"per 1,000"
2012,Maryland,18-19 years,38.6,3092,218965,51.4,"per 1,000"
2012,Massachusetts,18-19 years,22.5,2383,218965,51.4,"per 1,000"
2012,Michigan,18-19 years,47.2,6527,218965,51.4,"per 1,000"
2012,Minnesota,18-19 years,33,2415,218965,51.4,"per 1,000"
2012,Mississippi,18-19 years,80.1,3433,218965,51.4,"per 1,000"
2012,Missouri,18-19 years,58.9,4704,218965,51.4,"per 1,000"
2012,Montana,18-19 years,51.9,663,218965,51.4,"per 1,000"
2012,Nebraska,18-19 years,46,1218,218965,51.4,"per 1,000"
2012,Nevada,18-19 years,65.8,2043,218965,51.4,"per 1,000"
2012,New Hampshire,18-19 years,23.6,469,218965,51.4,"per 1,000"
2012,New Jersey,18-19 years,31,3429,218965,51.4,"per 1,000"
2012,New Mexico,18-19 years,82.7,2276,218965,51.4,"per 1,000"
2012,New York,18-19 years,33.5,9081,218965,51.4,"per 1,000"
2012,North Carolina,18-19 years,54.3,7247,218965,51.4,"per 1,000"
2012,North Dakota,18-19 years,43.2,454,218965,51.4,"per 1,000"
2012,Ohio,18-19 years,54,8431,218965,51.4,"per 1,000"
2012,Oklahoma,18-19 years,83.1,4177,218965,51.4,"per 1,000"
2012,Oregon,18-19 years,42.9,2053,218965,51.4,"per 1,000"
2012,Pennsylvania,18-19 years,38.6,7163,218965,51.4,"per 1,000"
2012,Rhode Island,18-19 years,29.1,550,218965,51.4,"per 1,000"
2012,South Carolina,18-19 years,62.5,4039,218965,51.4,"per 1,000"
2012,South Dakota,18-19 years,56.4,665,218965,51.4,"per 1,000"
2012,Tennessee,18-19 years,70.3,5784,218965,51.4,"per 1,000"
2012,Texas,18-19 years,76.6,27513,218965,51.4,"per 1,000"
2012,Total U.S.,18-19 years,51.4,218965,218965,51.4,"per 1,000"
2012,Utah,18-19 years,42.8,1826,218965,51.4,"per 1,000"
2012,Vermont,18-19 years,25.8,276,218965,51.4,"per 1,000"
2012,Virginia,18-19 years,40,4516,218965,51.4,"per 1,000"
2012,Washington,18-19 years,42.7,3632,218965,51.4,"per 1,000"
2012,West Virginia,18-19 years,78.8,1758,218965,51.4,"per 1,000"
2012,Wisconsin,18-19 years,37.8,3024,218965,51.4,"per 1,000"
2012,Wyoming,18-19 years,65.4,481,218965,51.4,"per 1,000"
2013,Alabama,18-19 years,61.4,3921,199407,47.3,"per 1,000"
2013,Alaska,18-19 years,63.2,546,199407,47.3,"per 1,000"
2013,Arizona,18-19 years,59.7,5221,199407,47.3,"per 1,000"
2013,Arkansas,18-19 years,82.7,3096,199407,47.3,"per 1,000"
2013,California,18-19 years,41.9,21980,199407,47.3,"per 1,000"
2013,Colorado,18-19 years,40.5,2705,199407,47.3,"per 1,000"
2013,Connecticut,18-19 years,22,1161,199407,47.3,"per 1,000"
2013,Delaware,18-19 years,39.9,527,199407,47.3,"per 1,000"
2013,District of Columbia,18-19 years,37.4,452,199407,47.3,"per 1,000"
2013,Florida,18-19 years,45.5,10263,199407,47.3,"per 1,000"
2013,Georgia,18-19 years,54.9,7523,199407,47.3,"per 1,000"
2013,Hawaii,18-19 years,48,729,199407,47.3,"per 1,000"
2013,Idaho,18-19 years,51.8,1113,199407,47.3,"per 1,000"
2013,Illinois,18-19 years,44,7535,199407,47.3,"per 1,000"
2013,Indiana,18-19 years,54.9,4943,199407,47.3,"per 1,000"
2013,Iowa,18-19 years,38.6,1709,199407,47.3,"per 1,000"
2013,Kansas,18-19 years,54.6,2147,199407,47.3,"per 1,000"
2013,Kentucky,18-19 years,74.1,4036,199407,47.3,"per 1,000"
2013,Louisiana,18-19 years,72.2,4261,199407,47.3,"per 1,000"
2013,Maine,18-19 years,31.8,531,199407,47.3,"per 1,000"
2013,Maryland,18-19 years,34.1,2663,199407,47.3,"per 1,000"
2013,Massachusetts,18-19 years,19.1,2000,199407,47.3,"per 1,000"
2013,Michigan,18-19 years,42.5,5774,199407,47.3,"per 1,000"
2013,Minnesota,18-19 years,30.5,2192,199407,47.3,"per 1,000"
2013,Mississippi,18-19 years,75.4,3185,199407,47.3,"per 1,000"
2013,Missouri,18-19 years,55.7,4355,199407,47.3,"per 1,000"
2013,Montana,18-19 years,50,626,199407,47.3,"per 1,000"
2013,Nebraska,18-19 years,43.5,1140,199407,47.3,"per 1,000"
2013,Nevada,18-19 years,61.5,1931,199407,47.3,"per 1,000"
2013,New Hampshire,18-19 years,22.8,442,199407,47.3,"per 1,000"
2013,New Jersey,18-19 years,27.6,3005,199407,47.3,"per 1,000"
2013,New Mexico,18-19 years,74.2,2050,199407,47.3,"per 1,000"
2013,New York,18-19 years,30.5,8148,199407,47.3,"per 1,000"
2013,North Carolina,18-19 years,49.8,6598,199407,47.3,"per 1,000"
2013,North Dakota,18-19 years,40.6,438,199407,47.3,"per 1,000"
2013,Ohio,18-19 years,50,7711,199407,47.3,"per 1,000"
2013,Oklahoma,18-19 years,76.1,3792,199407,47.3,"per 1,000"
2013,Oregon,18-19 years,39.4,1900,199407,47.3,"per 1,000"
2013,Pennsylvania,18-19 years,34.6,6250,199407,47.3,"per 1,000"
2013,Rhode Island,18-19 years,26.3,483,199407,47.3,"per 1,000"
2013,South Carolina,18-19 years,55,3502,199407,47.3,"per 1,000"
2013,South Dakota,18-19 years,51.3,598,199407,47.3,"per 1,000"
2013,Tennessee,18-19 years,64,5250,199407,47.3,"per 1,000"
2013,Texas,18-19 years,72,25795,199407,47.3,"per 1,000"
2013,Total U.S.,18-19 years,47.3,199407,199407,47.3,"per 1,000"
2013,Utah,18-19 years,39,1682,199407,47.3,"per 1,000"
2013,Vermont,18-19 years,24.7,262,199407,47.3,"per 1,000"
2013,Virginia,18-19 years,36.5,4090,199407,47.3,"per 1,000"
2013,Washington,18-19 years,38.7,3241,199407,47.3,"per 1,000"
2013,West Virginia,18-19 years,73.4,1630,199407,47.3,"per 1,000"
2013,Wisconsin,18-19 years,35.2,2754,199407,47.3,"per 1,000"
2013,Wyoming,18-19 years,54.1,399,199407,47.3,"per 1,000"
2014,Alabama,18-19 years,58.4,3651,182287,43.8,"per 1,000"
2014,Alaska,18-19 years,59.5,505,182287,43.8,"per 1,000"
2014,Arizona,18-19 years,55,4839,182287,43.8,"per 1,000"
2014,Arkansas,18-19 years,75.7,2837,182287,43.8,"per 1,000"
2014,California,18-19 years,38,19700,182287,43.8,"per 1,000"
2014,Colorado,18-19 years,37.2,2491,182287,43.8,"per 1,000"
2014,Connecticut,18-19 years,19.7,1029,182287,43.8,"per 1,000"
2014,Delaware,18-19 years,34.5,445,182287,43.8,"per 1,000"
